Vmix	Field
-2.963316E-06	1.234000E-01
-3.110431E-06	1.232000E-01
-3.173480E-06	1.230000E-01
-3.012354E-06	1.228000E-01
-3.124442E-06	1.226000E-01
-2.935294E-06	1.224000E-01
-3.110431E-06	1.222000E-01
-3.180486E-06	1.220000E-01
-2.893261E-06	1.218000E-01
-2.928289E-06	1.216000E-01
-2.935294E-06	1.214000E-01
-3.103425E-06	1.212000E-01
-3.117436E-06	1.210000E-01
-3.278562E-06	1.208000E-01
-3.278562E-06	1.206000E-01
-3.250540E-06	1.204000E-01
-3.117436E-06	1.202000E-01
-3.068398E-06	1.200000E-01
-3.047382E-06	1.198000E-01
-2.942300E-06	1.196000E-01
-2.858234E-06	1.194000E-01
-3.082409E-06	1.192000E-01
-3.054387E-06	1.190000E-01
-3.110431E-06	1.188000E-01
-3.068398E-06	1.186000E-01
-3.166475E-06	1.184000E-01
-3.306584E-06	1.182000E-01
-3.159469E-06	1.180000E-01
-3.320595E-06	1.178000E-01
-3.215513E-06	1.176000E-01
-2.802190E-06	1.174000E-01
-2.977327E-06	1.172000E-01
-3.089415E-06	1.170000E-01
-3.103425E-06	1.168000E-01
-2.879250E-06	1.166000E-01
-2.949305E-06	1.164000E-01
-3.124442E-06	1.162000E-01
-2.970321E-06	1.160000E-01
-2.991338E-06	1.158000E-01
-3.012354E-06	1.156000E-01
-2.977327E-06	1.154000E-01
-2.900267E-06	1.152000E-01
-3.075404E-06	1.150000E-01
-3.082409E-06	1.148000E-01
-3.005349E-06	1.146000E-01
-2.900267E-06	1.144000E-01
-2.844223E-06	1.142000E-01
-2.921283E-06	1.140000E-01
-2.900267E-06	1.138000E-01
-2.977327E-06	1.136000E-01
-2.907272E-06	1.134000E-01
-3.390650E-06	1.132000E-01
-3.551776E-06	1.130000E-01
-3.530759E-06	1.128000E-01
-3.537765E-06	1.126000E-01
-3.425677E-06	1.124000E-01
-3.425677E-06	1.122000E-01
-3.474716E-06	1.120000E-01
-3.586803E-06	1.118000E-01
-3.390650E-06	1.116000E-01
-3.460705E-06	1.114000E-01
-3.397655E-06	1.112000E-01
-3.460705E-06	1.110000E-01
-3.537765E-06	1.108000E-01
-3.509743E-06	1.106000E-01
-3.635842E-06	1.104000E-01
-3.656858E-06	1.102000E-01
-3.600814E-06	1.100000E-01
-3.789962E-06	1.098000E-01
-3.846006E-06	1.096000E-01
-3.951088E-06	1.094000E-01
-3.789962E-06	1.092000E-01
-3.733918E-06	1.090000E-01
-3.677874E-06	1.088000E-01
-3.761940E-06	1.086000E-01
-3.600814E-06	1.084000E-01
-3.867022E-06	1.082000E-01
-3.572792E-06	1.080000E-01
-3.271557E-06	1.078000E-01
-3.369634E-06	1.076000E-01
-3.432683E-06	1.074000E-01
-3.383644E-06	1.072000E-01
-3.530759E-06	1.070000E-01
-3.656858E-06	1.068000E-01
-3.467710E-06	1.066000E-01
-3.348617E-06	1.064000E-01
-3.257546E-06	1.062000E-01
-3.523754E-06	1.060000E-01
-3.264551E-06	1.058000E-01
-3.509743E-06	1.056000E-01
-3.460705E-06	1.054000E-01
-3.285568E-06	1.052000E-01
-3.320595E-06	1.050000E-01
-3.383644E-06	1.048000E-01
-3.257546E-06	1.046000E-01
-3.432683E-06	1.044000E-01
-3.446694E-06	1.042000E-01
-3.474716E-06	1.040000E-01
-3.509743E-06	1.038000E-01
-3.383644E-06	1.036000E-01
-3.334606E-06	1.034000E-01
-3.306584E-06	1.032000E-01
-3.488727E-06	1.030000E-01
-3.446694E-06	1.028000E-01
-3.425677E-06	1.026000E-01
-3.467710E-06	1.024000E-01
-3.502738E-06	1.022000E-01
-3.390650E-06	1.020000E-01
-3.341612E-06	1.018000E-01
-3.474716E-06	1.016000E-01
-3.488727E-06	1.014000E-01
-3.502738E-06	1.012000E-01
-3.516749E-06	1.010000E-01
-3.509743E-06	1.008000E-01
-3.593809E-06	1.006000E-01
-3.467710E-06	1.004000E-01
-3.565787E-06	1.002000E-01
-3.404661E-06	1.000000E-01
-3.397655E-06	9.980000E-02
-3.376639E-06	9.960000E-02
-3.607820E-06	9.940000E-02
-3.404661E-06	9.920000E-02
-3.159469E-06	9.900000E-02
-3.229524E-06	9.880000E-02
-3.488727E-06	9.860000E-02
-3.397655E-06	9.840000E-02
-3.930072E-06	9.820000E-02
-3.495732E-06	9.800000E-02
-3.677874E-06	9.780000E-02
-3.705896E-06	9.760000E-02
-3.691885E-06	9.740000E-02
-3.761940E-06	9.720000E-02
-3.909055E-06	9.700000E-02
-4.014137E-06	9.680000E-02
-3.923066E-06	9.660000E-02
-3.537765E-06	9.640000E-02
-3.572792E-06	9.620000E-02
-3.453699E-06	9.600000E-02
-3.747929E-06	9.580000E-02
-3.621831E-06	9.560000E-02
-3.551776E-06	9.540000E-02
-3.551776E-06	9.520000E-02
-3.586803E-06	9.500000E-02
-3.733918E-06	9.480000E-02
-3.635842E-06	9.460000E-02
-3.782957E-06	9.440000E-02
-3.817984E-06	9.420000E-02
-3.607820E-06	9.400000E-02
-3.614825E-06	9.380000E-02
-3.635842E-06	9.360000E-02
-3.768946E-06	9.340000E-02
-3.909055E-06	9.320000E-02
-3.867022E-06	9.300000E-02
-3.635842E-06	9.280000E-02
-3.642847E-06	9.260000E-02
-3.663864E-06	9.240000E-02
-3.684880E-06	9.220000E-02
-3.733918E-06	9.200000E-02
-3.719907E-06	9.180000E-02
-3.614825E-06	9.160000E-02
-3.481721E-06	9.140000E-02
-3.572792E-06	9.120000E-02
-3.768946E-06	9.100000E-02
-3.817984E-06	9.080000E-02
-3.705896E-06	9.060000E-02
-3.888039E-06	9.040000E-02
-4.035154E-06	9.020000E-02
-4.014137E-06	9.000000E-02
-3.677874E-06	8.980000E-02
-3.761940E-06	8.960000E-02
-3.754935E-06	8.940000E-02
-3.719907E-06	8.920000E-02
-3.502738E-06	8.900000E-02
-3.775951E-06	8.880000E-02
-3.705896E-06	8.860000E-02
-3.530759E-06	8.840000E-02
-3.607820E-06	8.820000E-02
-3.670869E-06	8.800000E-02
-3.775951E-06	8.780000E-02
-3.663864E-06	8.760000E-02
-3.733918E-06	8.740000E-02
-3.803973E-06	8.720000E-02
-3.803973E-06	8.700000E-02
-3.867022E-06	8.680000E-02
-3.670869E-06	8.660000E-02
-3.502738E-06	8.640000E-02
-3.916061E-06	8.620000E-02
-3.719907E-06	8.600000E-02
-3.663864E-06	8.580000E-02
-3.902050E-06	8.560000E-02
-3.775951E-06	8.540000E-02
-3.831995E-06	8.520000E-02
-3.972104E-06	8.500000E-02
-3.965099E-06	8.480000E-02
-3.923066E-06	8.460000E-02
-3.965099E-06	8.440000E-02
-3.867022E-06	8.420000E-02
-3.916061E-06	8.400000E-02
-3.846006E-06	8.380000E-02
-3.768946E-06	8.360000E-02
-3.902050E-06	8.340000E-02
-3.600814E-06	8.320000E-02
-3.488727E-06	8.300000E-02
-3.474716E-06	8.280000E-02
-3.488727E-06	8.260000E-02
-3.523754E-06	8.240000E-02
-3.460705E-06	8.220000E-02
-3.481721E-06	8.200000E-02
-3.474716E-06	8.180000E-02
-3.810978E-06	8.160000E-02
-3.902050E-06	8.140000E-02
-3.761940E-06	8.120000E-02
-3.719907E-06	8.100000E-02
-3.803973E-06	8.080000E-02
-3.705896E-06	8.060000E-02
-3.712902E-06	8.040000E-02
-3.867022E-06	8.020000E-02
-4.203285E-06	8.000000E-02
-3.923066E-06	7.980000E-02
-3.888039E-06	7.960000E-02
-3.831995E-06	7.940000E-02
-3.972104E-06	7.920000E-02
-3.958093E-06	7.900000E-02
-3.824989E-06	7.880000E-02
-3.965099E-06	7.860000E-02
-3.860017E-06	7.840000E-02
-3.712902E-06	7.820000E-02
-3.923066E-06	7.800000E-02
-3.937077E-06	7.780000E-02
-3.740924E-06	7.760000E-02
-3.839000E-06	7.740000E-02
-3.831995E-06	7.720000E-02
-3.803973E-06	7.700000E-02
-3.846006E-06	7.680000E-02
-3.642847E-06	7.660000E-02
-3.460705E-06	7.640000E-02
-3.635842E-06	7.620000E-02
-3.712902E-06	7.600000E-02
-3.824989E-06	7.580000E-02
-3.642847E-06	7.560000E-02
-3.635842E-06	7.540000E-02
-3.775951E-06	7.520000E-02
-3.853011E-06	7.500000E-02
-3.888039E-06	7.480000E-02
-3.916061E-06	7.460000E-02
-3.965099E-06	7.440000E-02
-3.986115E-06	7.420000E-02
-4.007132E-06	7.400000E-02
-4.266334E-06	7.380000E-02
-3.958093E-06	7.360000E-02
-4.112214E-06	7.340000E-02
-4.119219E-06	7.320000E-02
-4.161252E-06	7.300000E-02
-4.063176E-06	7.280000E-02
-4.308367E-06	7.260000E-02
-4.014137E-06	7.240000E-02
-4.056170E-06	7.220000E-02
-4.161252E-06	7.200000E-02
-4.434466E-06	7.180000E-02
-4.875811E-06	7.160000E-02
-4.686663E-06	7.140000E-02
-4.392433E-06	7.120000E-02
-4.581581E-06	7.100000E-02
-4.399438E-06	7.080000E-02
-4.469493E-06	7.060000E-02
-4.476499E-06	7.040000E-02
-4.469493E-06	7.020000E-02
-4.441471E-06	7.000000E-02
-4.539548E-06	6.980000E-02
-4.665646E-06	6.960000E-02
-4.728696E-06	6.940000E-02
-4.644630E-06	6.920000E-02
-4.588586E-06	6.900000E-02
-4.532542E-06	6.880000E-02
-4.413449E-06	6.860000E-02
-4.070181E-06	6.840000E-02
-4.189274E-06	6.820000E-02
-4.126225E-06	6.800000E-02
-4.161252E-06	6.780000E-02
-4.266334E-06	6.760000E-02
-4.392433E-06	6.740000E-02
-4.476499E-06	6.720000E-02
-4.399438E-06	6.700000E-02
-4.434466E-06	6.680000E-02
-4.329384E-06	6.660000E-02
-4.525537E-06	6.640000E-02
-4.413449E-06	6.620000E-02
-4.301362E-06	6.600000E-02
-4.182269E-06	6.580000E-02
-4.350400E-06	6.560000E-02
-4.518531E-06	6.540000E-02
-4.560564E-06	6.520000E-02
-4.581581E-06	6.500000E-02
-4.497515E-06	6.480000E-02
-4.602597E-06	6.460000E-02
-4.609603E-06	6.440000E-02
-4.483504E-06	6.420000E-02
-4.511526E-06	6.400000E-02
-4.392433E-06	6.380000E-02
-4.413449E-06	6.360000E-02
-4.539548E-06	6.340000E-02
-4.581581E-06	6.320000E-02
-4.553559E-06	6.300000E-02
-4.763723E-06	6.280000E-02
-4.812761E-06	6.260000E-02
-4.833778E-06	6.240000E-02
-4.826772E-06	6.220000E-02
-4.770729E-06	6.200000E-02
-4.959876E-06	6.180000E-02
-5.106991E-06	6.160000E-02
-4.868805E-06	6.140000E-02
-4.833778E-06	6.120000E-02
-4.679657E-06	6.100000E-02
-4.644630E-06	6.080000E-02
-4.819767E-06	6.060000E-02
-4.882816E-06	6.040000E-02
-5.043942E-06	6.020000E-02
-5.191057E-06	6.000000E-02
-5.156030E-06	5.980000E-02
-5.099986E-06	5.960000E-02
-5.254106E-06	5.940000E-02
-5.191057E-06	5.920000E-02
-5.191057E-06	5.900000E-02
-5.156030E-06	5.880000E-02
-5.149024E-06	5.860000E-02
-5.352183E-06	5.840000E-02
-5.541331E-06	5.820000E-02
-5.450260E-06	5.800000E-02
-5.254106E-06	5.780000E-02
-5.268117E-06	5.760000E-02
-5.408227E-06	5.740000E-02
-5.562347E-06	5.720000E-02
-5.625397E-06	5.700000E-02
-5.548336E-06	5.680000E-02
-5.597375E-06	5.660000E-02
-5.779517E-06	5.640000E-02
-5.975670E-06	5.620000E-02
-6.066741E-06	5.600000E-02
-6.248884E-06	5.580000E-02
-6.248884E-06	5.560000E-02
-6.381988E-06	5.540000E-02
-6.255889E-06	5.520000E-02
-6.241878E-06	5.500000E-02
-6.192840E-06	5.480000E-02
-6.332950E-06	5.460000E-02
-6.669212E-06	5.440000E-02
-6.914404E-06	5.420000E-02
-7.033497E-06	5.400000E-02
-7.292700E-06	5.380000E-02
-7.537891E-06	5.360000E-02
-7.495858E-06	5.340000E-02
-7.530886E-06	5.320000E-02
-7.776077E-06	5.300000E-02
-8.133357E-06	5.280000E-02
-8.210417E-06	5.260000E-02
-8.259455E-06	5.240000E-02
-8.441598E-06	5.220000E-02
-8.462614E-06	5.200000E-02
-8.896953E-06	5.180000E-02
-9.317282E-06	5.160000E-02
-9.597501E-06	5.140000E-02
-9.891731E-06	5.120000E-02
-1.020698E-05	5.100000E-02
-1.076742E-05	5.080000E-02
-1.128582E-05	5.060000E-02
-1.190230E-05	5.040000E-02
-1.238568E-05	5.020000E-02
-1.299516E-05	5.000000E-02
-1.343650E-05	4.980000E-02
-1.391988E-05	4.960000E-02
-1.452936E-05	4.940000E-02
-1.499172E-05	4.920000E-02
-1.552413E-05	4.900000E-02
-1.596548E-05	4.880000E-02
-1.648388E-05	4.860000E-02
-1.681314E-05	4.840000E-02
-1.711438E-05	4.820000E-02
-1.696726E-05	4.800000E-02
-1.685517E-05	4.780000E-02
-1.682715E-05	4.760000E-02
-1.646287E-05	4.740000E-02
-1.583237E-05	4.720000E-02
-1.511081E-05	4.700000E-02
-1.434021E-05	4.680000E-02
-1.357661E-05	4.660000E-02
-1.271494E-05	4.640000E-02
-1.188829E-05	4.620000E-02
-1.099860E-05	4.600000E-02
-1.012992E-05	4.580000E-02
-9.436375E-06	4.560000E-02
-8.728822E-06	4.540000E-02
-7.979236E-06	4.520000E-02
-7.397782E-06	4.500000E-02
-6.984459E-06	4.480000E-02
-6.634185E-06	4.460000E-02
-6.410010E-06	4.440000E-02
-6.080752E-06	4.420000E-02
-5.709462E-06	4.400000E-02
-5.415232E-06	4.380000E-02
-4.952871E-06	4.360000E-02
-4.651635E-06	4.340000E-02
-4.609603E-06	4.320000E-02
-4.490510E-06	4.300000E-02
-4.455482E-06	4.280000E-02
-4.406444E-06	4.260000E-02
-4.154247E-06	4.240000E-02
-3.846006E-06	4.220000E-02
-3.719907E-06	4.200000E-02
-3.719907E-06	4.180000E-02
-3.691885E-06	4.160000E-02
-3.530759E-06	4.140000E-02
-3.425677E-06	4.120000E-02
-3.446694E-06	4.100000E-02
-3.425677E-06	4.080000E-02
-3.446694E-06	4.060000E-02
-3.369634E-06	4.040000E-02
-3.320595E-06	4.020000E-02
-3.159469E-06	4.000000E-02
-3.033371E-06	3.980000E-02
-2.970321E-06	3.960000E-02
-2.767163E-06	3.940000E-02
-2.599031E-06	3.920000E-02
-2.774168E-06	3.900000E-02
-2.872245E-06	3.880000E-02
-2.907272E-06	3.860000E-02
-2.900267E-06	3.840000E-02
-2.844223E-06	3.820000E-02
-2.837217E-06	3.800000E-02
-2.865239E-06	3.780000E-02
-2.746146E-06	3.760000E-02
-2.634059E-06	3.740000E-02
-2.606037E-06	3.720000E-02
-2.634059E-06	3.700000E-02
-2.788179E-06	3.680000E-02
-2.767163E-06	3.660000E-02
-2.732135E-06	3.640000E-02
-2.774168E-06	3.620000E-02
-2.767163E-06	3.600000E-02
-2.837217E-06	3.580000E-02
-2.893261E-06	3.560000E-02
-2.914278E-06	3.540000E-02
-2.739141E-06	3.520000E-02
-2.816201E-06	3.500000E-02
-2.956311E-06	3.480000E-02
-2.767163E-06	3.460000E-02
-2.592026E-06	3.440000E-02
-2.571009E-06	3.420000E-02
-2.409883E-06	3.400000E-02
-2.458922E-06	3.380000E-02
-2.571009E-06	3.360000E-02
-2.711119E-06	3.340000E-02
-2.802190E-06	3.320000E-02
-2.655075E-06	3.300000E-02
-2.479938E-06	3.280000E-02
-2.564004E-06	3.260000E-02
-2.388867E-06	3.240000E-02
-2.276779E-06	3.220000E-02
-2.437905E-06	3.200000E-02
-2.479938E-06	3.180000E-02
-2.381862E-06	3.160000E-02
-2.311807E-06	3.140000E-02
-2.395872E-06	3.120000E-02
-2.521971E-06	3.100000E-02
-2.542987E-06	3.080000E-02
-2.500955E-06	3.060000E-02
-2.325818E-06	3.040000E-02
-2.283785E-06	3.020000E-02
-2.451916E-06	3.000000E-02
-2.620048E-06	2.980000E-02
-2.662081E-06	2.960000E-02
-2.556998E-06	2.940000E-02
-2.423894E-06	2.920000E-02
-2.458922E-06	2.900000E-02
-2.507960E-06	2.880000E-02
-2.395872E-06	2.860000E-02
-2.458922E-06	2.840000E-02
-2.816201E-06	2.820000E-02
-2.774168E-06	2.800000E-02
-2.662081E-06	2.780000E-02
-2.613042E-06	2.760000E-02
-2.465927E-06	2.740000E-02
-2.444911E-06	2.720000E-02
-2.507960E-06	2.700000E-02
-2.571009E-06	2.680000E-02
-2.613042E-06	2.660000E-02
-2.437905E-06	2.640000E-02
-2.360845E-06	2.620000E-02
-2.430900E-06	2.600000E-02
-2.697108E-06	2.580000E-02
-3.061393E-06	2.560000E-02
-3.222519E-06	2.540000E-02
-3.257546E-06	2.520000E-02
-3.250540E-06	2.500000E-02
-3.145458E-06	2.480000E-02
-3.096420E-06	2.460000E-02
-3.299579E-06	2.440000E-02
-3.439688E-06	2.420000E-02
-3.488727E-06	2.400000E-02
-3.474716E-06	2.380000E-02
-3.523754E-06	2.360000E-02
-3.264551E-06	2.340000E-02
-3.124442E-06	2.320000E-02
-3.236530E-06	2.300000E-02
-3.327601E-06	2.280000E-02
-3.425677E-06	2.260000E-02
-3.383644E-06	2.240000E-02
-3.383644E-06	2.220000E-02
-3.362628E-06	2.200000E-02
-3.320595E-06	2.180000E-02
-3.299579E-06	2.160000E-02
-3.341612E-06	2.140000E-02
-3.348617E-06	2.120000E-02
-3.334606E-06	2.100000E-02
-3.124442E-06	2.080000E-02
-2.753152E-06	2.060000E-02
-2.620048E-06	2.040000E-02
-2.627053E-06	2.020000E-02
-2.739141E-06	2.000000E-02
-2.837217E-06	1.980000E-02
-2.767163E-06	1.960000E-02
-2.634059E-06	1.940000E-02
-2.585020E-06	1.920000E-02
-2.514966E-06	1.900000E-02
-2.571009E-06	1.880000E-02
-2.865239E-06	1.860000E-02
-2.886256E-06	1.840000E-02
-2.683097E-06	1.820000E-02
-2.718124E-06	1.800000E-02
-2.767163E-06	1.780000E-02
-2.704113E-06	1.760000E-02
-2.613042E-06	1.740000E-02
-2.585020E-06	1.720000E-02
-2.564004E-06	1.700000E-02
-2.613042E-06	1.680000E-02
-2.676092E-06	1.660000E-02
-2.725130E-06	1.640000E-02
-2.662081E-06	1.620000E-02
-2.669086E-06	1.600000E-02
-2.844223E-06	1.580000E-02
-2.977327E-06	1.560000E-02
-2.795185E-06	1.540000E-02
-2.767163E-06	1.520000E-02
-2.921283E-06	1.500000E-02
-2.774168E-06	1.480000E-02
-2.942300E-06	1.460000E-02
-2.669086E-06	1.440000E-02
-2.795185E-06	1.420000E-02
-2.739141E-06	1.400000E-02
-2.704113E-06	1.380000E-02
-2.753152E-06	1.360000E-02
-3.299579E-06	1.340000E-02
-3.488727E-06	1.320000E-02
-3.355623E-06	1.300000E-02
-3.418672E-06	1.280000E-02
-3.488727E-06	1.260000E-02
-3.488727E-06	1.240000E-02
-3.446694E-06	1.220000E-02
-3.033371E-06	1.200000E-02
-3.131447E-06	1.180000E-02
-2.893261E-06	1.160000E-02
-3.110431E-06	1.140000E-02
-3.222519E-06	1.120000E-02
-3.068398E-06	1.100000E-02
-3.054387E-06	1.080000E-02
-3.019360E-06	1.060000E-02
-3.152464E-06	1.040000E-02
-3.047382E-06	1.020000E-02
-3.334606E-06	1.000000E-02
-3.173480E-06	9.800000E-03
-3.166475E-06	9.600000E-03
-3.327601E-06	9.400000E-03
-3.173480E-06	9.200000E-03
-3.012354E-06	9.000000E-03
-2.893261E-06	8.800000E-03
-2.984332E-06	8.600000E-03
-2.970321E-06	8.400000E-03
-3.201502E-06	8.200000E-03
-3.075404E-06	8.000000E-03
-3.285568E-06	7.800000E-03
-3.404661E-06	7.600000E-03
-3.187491E-06	7.400000E-03
-3.068398E-06	7.200000E-03
-3.271557E-06	7.000000E-03
-3.166475E-06	6.800000E-03
-3.089415E-06	6.600000E-03
-3.278562E-06	6.400000E-03
-3.194497E-06	6.200000E-03
-3.173480E-06	6.000000E-03
-3.243535E-06	5.800000E-03
-3.250540E-06	5.600000E-03
-3.131447E-06	5.400000E-03
-3.110431E-06	5.200000E-03
-3.138453E-06	5.000000E-03
-3.306584E-06	4.800000E-03
-3.348617E-06	4.600000E-03
-3.530759E-06	4.400000E-03
-3.600814E-06	4.200000E-03
-3.509743E-06	4.000000E-03
-3.516749E-06	3.800000E-03
-3.271557E-06	3.600000E-03
-3.075404E-06	3.400000E-03
-3.096420E-06	3.200000E-03
-3.243535E-06	3.000000E-03
-3.257546E-06	2.800000E-03
-3.348617E-06	2.600000E-03
-3.257546E-06	2.400000E-03
-3.201502E-06	2.200000E-03
-3.411666E-06	2.000000E-03
-3.320595E-06	1.800000E-03
-3.404661E-06	1.600000E-03
-3.306584E-06	1.400000E-03
-3.537765E-06	1.200000E-03
-3.411666E-06	1.000000E-03
-3.467710E-06	8.000000E-04
-3.446694E-06	6.000000E-04
-3.425677E-06	4.000000E-04
-3.376639E-06	2.000000E-04
